Datum_Uhrzeit;Abfluss (m3/s);Date;Year
07.12.10;1176;2010-12-07 00:00:00 UTC;2010
08.12.10;1132;2010-12-08 00:00:00 UTC;2010
09.12.10;1107;2010-12-09 00:00:00 UTC;2010
10.12.10;1080;2010-12-10 00:00:00 UTC;2010
11.12.10;1072;2010-12-11 00:00:00 UTC;2010
12.12.10;1095;2010-12-12 00:00:00 UTC;2010
13.12.10;1136;2010-12-13 00:00:00 UTC;2010
14.12.10;1191;2010-12-14 00:00:00 UTC;2010
15.12.10;1274;2010-12-15 00:00:00 UTC;2010
16.12.10;1385;2010-12-16 00:00:00 UTC;2010
17.12.10;1528;2010-12-17 00:00:00 UTC;2010
18.12.10;1673;2010-12-18 00:00:00 UTC;2010
19.12.10;1776;2010-12-19 00:00:00 UTC;2010
20.12.10;1813;2010-12-20 00:00:00 UTC;2010
21.12.10;1774;2010-12-21 00:00:00 UTC;2010
22.12.10;1702;2010-12-22 00:00:00 UTC;2010
23.12.10;1639;2010-12-23 00:00:00 UTC;2010
24.12.10;1613;2010-12-24 00:00:00 UTC;2010
25.12.10;1638;2010-12-25 00:00:00 UTC;2010
26.12.10;1649;2010-12-26 00:00:00 UTC;2010
27.12.10;1662;2010-12-27 00:00:00 UTC;2010
28.12.10;1661;2010-12-28 00:00:00 UTC;2010
29.12.10;1592;2010-12-29 00:00:00 UTC;2010
30.12.10;1571;2010-12-30 00:00:00 UTC;2010
31.12.10;1593;2010-12-31 00:00:00 UTC;2010
01.01.11;1638;2011-01-01 00:00:00 UTC;2011
02.01.11;1633;2011-01-02 00:00:00 UTC;2011
03.01.11;1608;2011-01-03 00:00:00 UTC;2011
04.01.11;1552;2011-01-04 00:00:00 UTC;2011
05.01.11;1488;2011-01-05 00:00:00 UTC;2011
06.01.11;1435;2011-01-06 00:00:00 UTC;2011
07.01.11;1398;2011-01-07 00:00:00 UTC;2011
08.01.11;1390;2011-01-08 00:00:00 UTC;2011
09.01.11;1401;2011-01-09 00:00:00 UTC;2011
10.01.11;1444;2011-01-10 00:00:00 UTC;2011
11.01.11;1519;2011-01-11 00:00:00 UTC;2011
12.01.11;1631;2011-01-12 00:00:00 UTC;2011
13.01.11;1780;2011-01-13 00:00:00 UTC;2011
14.01.11;1978;2011-01-14 00:00:00 UTC;2011
15.01.11;2210;2011-01-15 00:00:00 UTC;2011
16.01.11;2430;2011-01-16 00:00:00 UTC;2011
17.01.11;2600;2011-01-17 00:00:00 UTC;2011
18.01.11;2697;2011-01-18 00:00:00 UTC;2011
19.01.11;2808;2011-01-19 00:00:00 UTC;2011
20.01.11;3081;2011-01-20 00:00:00 UTC;2011
21.01.11;3371;2011-01-21 00:00:00 UTC;2011
22.01.11;3555;2011-01-22 00:00:00 UTC;2011
23.01.11;3593;2011-01-23 00:00:00 UTC;2011
24.01.11;3497;2011-01-24 00:00:00 UTC;2011
25.01.11;3288;2011-01-25 00:00:00 UTC;2011
26.01.11;3086;2011-01-26 00:00:00 UTC;2011
27.01.11;2938;2011-01-27 00:00:00 UTC;2011
28.01.11;2784;2011-01-28 00:00:00 UTC;2011
29.01.11;2650;2011-01-29 00:00:00 UTC;2011
30.01.11;2553;2011-01-30 00:00:00 UTC;2011
31.01.11;2471;2011-01-31 00:00:00 UTC;2011
01.02.11;2356;2011-02-01 00:00:00 UTC;2011
02.02.11;2266;2011-02-02 00:00:00 UTC;2011
03.02.11;2184;2011-02-03 00:00:00 UTC;2011
04.02.11;2103;2011-02-04 00:00:00 UTC;2011
05.02.11;2024;2011-02-05 00:00:00 UTC;2011
06.02.11;1962;2011-02-06 00:00:00 UTC;2011
07.02.11;1895;2011-02-07 00:00:00 UTC;2011
08.02.11;1832;2011-02-08 00:00:00 UTC;2011
09.02.11;1787;2011-02-09 00:00:00 UTC;2011
10.02.11;1776;2011-02-10 00:00:00 UTC;2011
11.02.11;1780;2011-02-11 00:00:00 UTC;2011
12.02.11;1798;2011-02-12 00:00:00 UTC;2011
13.02.11;1817;2011-02-13 00:00:00 UTC;2011
14.02.11;1807;2011-02-14 00:00:00 UTC;2011
15.02.11;1773;2011-02-15 00:00:00 UTC;2011
16.02.11;1740;2011-02-16 00:00:00 UTC;2011
17.02.11;1718;2011-02-17 00:00:00 UTC;2011
18.02.11;1710;2011-02-18 00:00:00 UTC;2011
19.02.11;1697;2011-02-19 00:00:00 UTC;2011
20.02.11;1675;2011-02-20 00:00:00 UTC;2011
21.02.11;1628;2011-02-21 00:00:00 UTC;2011
22.02.11;1570;2011-02-22 00:00:00 UTC;2011
23.02.11;1515;2011-02-23 00:00:00 UTC;2011
24.02.11;1466;2011-02-24 00:00:00 UTC;2011
25.02.11;1418;2011-02-25 00:00:00 UTC;2011
26.02.11;1366;2011-02-26 00:00:00 UTC;2011
27.02.11;1311;2011-02-27 00:00:00 UTC;2011
28.02.11;1249;2011-02-28 00:00:00 UTC;2011
01.03.11;1195;2011-03-01 00:00:00 UTC;2011
02.03.11;1139;2011-03-02 00:00:00 UTC;2011
03.03.11;1088;2011-03-03 00:00:00 UTC;2011
04.03.11;1051;2011-03-04 00:00:00 UTC;2011
05.03.11;1025;2011-03-05 00:00:00 UTC;2011
06.03.11;1000;2011-03-06 00:00:00 UTC;2011
07.03.11;978;2011-03-07 00:00:00 UTC;2011
08.03.11;957;2011-03-08 00:00:00 UTC;2011
09.03.11;935;2011-03-09 00:00:00 UTC;2011
10.03.11;912;2011-03-10 00:00:00 UTC;2011
11.03.11;898;2011-03-11 00:00:00 UTC;2011
12.03.11;887;2011-03-12 00:00:00 UTC;2011
13.03.11;874;2011-03-13 00:00:00 UTC;2011
14.03.11;857;2011-03-14 00:00:00 UTC;2011
15.03.11;846;2011-03-15 00:00:00 UTC;2011
16.03.11;837;2011-03-16 00:00:00 UTC;2011
17.03.11;818;2011-03-17 00:00:00 UTC;2011
18.03.11;803;2011-03-18 00:00:00 UTC;2011
19.03.11;811;2011-03-19 00:00:00 UTC;2011
20.03.11;814;2011-03-20 00:00:00 UTC;2011
21.03.11;821;2011-03-21 00:00:00 UTC;2011
22.03.11;851;2011-03-22 00:00:00 UTC;2011
23.03.11;926;2011-03-23 00:00:00 UTC;2011
24.03.11;1018;2011-03-24 00:00:00 UTC;2011
25.03.11;1072;2011-03-25 00:00:00 UTC;2011
26.03.11;1079;2011-03-26 00:00:00 UTC;2011
27.03.11;1060;2011-03-27 00:00:00 UTC;2011
28.03.11;1023;2011-03-28 00:00:00 UTC;2011
29.03.11;992;2011-03-29 00:00:00 UTC;2011
30.03.11;971;2011-03-30 00:00:00 UTC;2011
31.03.11;956;2011-03-31 00:00:00 UTC;2011
01.04.11;940;2011-04-01 00:00:00 UTC;2011
02.04.11;922;2011-04-02 00:00:00 UTC;2011
03.04.11;898;2011-04-03 00:00:00 UTC;2011
04.04.11;878;2011-04-04 00:00:00 UTC;2011
05.04.11;861;2011-04-05 00:00:00 UTC;2011
06.04.11;852;2011-04-06 00:00:00 UTC;2011
07.04.11;862;2011-04-07 00:00:00 UTC;2011
08.04.11;874;2011-04-08 00:00:00 UTC;2011
09.04.11;871;2011-04-09 00:00:00 UTC;2011
10.04.11;852;2011-04-10 00:00:00 UTC;2011
11.04.11;828;2011-04-11 00:00:00 UTC;2011
12.04.11;807;2011-04-12 00:00:00 UTC;2011
13.04.11;787;2011-04-13 00:00:00 UTC;2011
14.04.11;773;2011-04-14 00:00:00 UTC;2011
15.04.11;759;2011-04-15 00:00:00 UTC;2011
16.04.11;744;2011-04-16 00:00:00 UTC;2011
17.04.11;743;2011-04-17 00:00:00 UTC;2011
18.04.11;752;2011-04-18 00:00:00 UTC;2011
19.04.11;763;2011-04-19 00:00:00 UTC;2011
20.04.11;766;2011-04-20 00:00:00 UTC;2011
21.04.11;762;2011-04-21 00:00:00 UTC;2011
22.04.11;747;2011-04-22 00:00:00 UTC;2011
23.04.11;726;2011-04-23 00:00:00 UTC;2011
24.04.11;703;2011-04-24 00:00:00 UTC;2011
25.04.11;682;2011-04-25 00:00:00 UTC;2011
26.04.11;658;2011-04-26 00:00:00 UTC;2011
27.04.11;628;2011-04-27 00:00:00 UTC;2011
28.04.11;602;2011-04-28 00:00:00 UTC;2011
29.04.11;585;2011-04-29 00:00:00 UTC;2011
30.04.11;573;2011-04-30 00:00:00 UTC;2011
01.05.11;573;2011-05-01 00:00:00 UTC;2011
02.05.11;571;2011-05-02 00:00:00 UTC;2011
03.05.11;568;2011-05-03 00:00:00 UTC;2011
04.05.11;557;2011-05-04 00:00:00 UTC;2011
05.05.11;533;2011-05-05 00:00:00 UTC;2011
06.05.11;503;2011-05-06 00:00:00 UTC;2011
07.05.11;477;2011-05-07 00:00:00 UTC;2011
08.05.11;473;2011-05-08 00:00:00 UTC;2011
09.05.11;484;2011-05-09 00:00:00 UTC;2011
10.05.11;489;2011-05-10 00:00:00 UTC;2011
11.05.11;490;2011-05-11 00:00:00 UTC;2011
12.05.11;486;2011-05-12 00:00:00 UTC;2011
13.05.11;472;2011-05-13 00:00:00 UTC;2011
14.05.11;460;2011-05-14 00:00:00 UTC;2011
15.05.11;464;2011-05-15 00:00:00 UTC;2011
16.05.11;444;2011-05-16 00:00:00 UTC;2011
17.05.11;436;2011-05-17 00:00:00 UTC;2011
18.05.11;446;2011-05-18 00:00:00 UTC;2011
19.05.11;458;2011-05-19 00:00:00 UTC;2011
20.05.11;440;2011-05-20 00:00:00 UTC;2011
21.05.11;443;2011-05-21 00:00:00 UTC;2011
22.05.11;438;2011-05-22 00:00:00 UTC;2011
23.05.11;433;2011-05-23 00:00:00 UTC;2011
24.05.11;448;2011-05-24 00:00:00 UTC;2011
25.05.11;455;2011-05-25 00:00:00 UTC;2011
26.05.11;436;2011-05-26 00:00:00 UTC;2011
27.05.11;412;2011-05-27 00:00:00 UTC;2011
28.05.11;401;2011-05-28 00:00:00 UTC;2011
29.05.11;384;2011-05-29 00:00:00 UTC;2011
30.05.11;381;2011-05-30 00:00:00 UTC;2011
31.05.11;366;2011-05-31 00:00:00 UTC;2011
01.06.11;358;2011-06-01 00:00:00 UTC;2011
02.06.11;354;2011-06-02 00:00:00 UTC;2011
03.06.11;334;2011-06-03 00:00:00 UTC;2011
04.06.11;345;2011-06-04 00:00:00 UTC;2011
05.06.11;355;2011-06-05 00:00:00 UTC;2011
06.06.11;387;2011-06-06 00:00:00 UTC;2011
07.06.11;408;2011-06-07 00:00:00 UTC;2011
08.06.11;396;2011-06-08 00:00:00 UTC;2011
09.06.11;377;2011-06-09 00:00:00 UTC;2011
10.06.11;389;2011-06-10 00:00:00 UTC;2011
11.06.11;384;2011-06-11 00:00:00 UTC;2011
12.06.11;373;2011-06-12 00:00:00 UTC;2011
13.06.11;385;2011-06-13 00:00:00 UTC;2011
14.06.11;393;2011-06-14 00:00:00 UTC;2011
15.06.11;397;2011-06-15 00:00:00 UTC;2011
16.06.11;399;2011-06-16 00:00:00 UTC;2011
17.06.11;376;2011-06-17 00:00:00 UTC;2011
18.06.11;349;2011-06-18 00:00:00 UTC;2011
19.06.11;332;2011-06-19 00:00:00 UTC;2011
20.06.11;336;2011-06-20 00:00:00 UTC;2011
21.06.11;322;2011-06-21 00:00:00 UTC;2011
22.06.11;322;2011-06-22 00:00:00 UTC;2011
23.06.11;343;2011-06-23 00:00:00 UTC;2011
24.06.11;341;2011-06-24 00:00:00 UTC;2011
25.06.11;341;2011-06-25 00:00:00 UTC;2011
26.06.11;355;2011-06-26 00:00:00 UTC;2011
27.06.11;346;2011-06-27 00:00:00 UTC;2011
28.06.11;362;2011-06-28 00:00:00 UTC;2011
29.06.11;386;2011-06-29 00:00:00 UTC;2011
30.06.11;383;2011-06-30 00:00:00 UTC;2011
01.07.11;385;2011-07-01 00:00:00 UTC;2011
02.07.11;371;2011-07-02 00:00:00 UTC;2011
03.07.11;359;2011-07-03 00:00:00 UTC;2011
04.07.11;343;2011-07-04 00:00:00 UTC;2011
05.07.11;359;2011-07-05 00:00:00 UTC;2011
06.07.11;416;2011-07-06 00:00:00 UTC;2011
07.07.11;452;2011-07-07 00:00:00 UTC;2011
08.07.11;483;2011-07-08 00:00:00 UTC;2011
09.07.11;507;2011-07-09 00:00:00 UTC;2011
10.07.11;523;2011-07-10 00:00:00 UTC;2011
11.07.11;523;2011-07-11 00:00:00 UTC;2011
12.07.11;502;2011-07-12 00:00:00 UTC;2011
13.07.11;497;2011-07-13 00:00:00 UTC;2011
14.07.11;494;2011-07-14 00:00:00 UTC;2011
15.07.11;495;2011-07-15 00:00:00 UTC;2011
16.07.11;521;2011-07-16 00:00:00 UTC;2011
17.07.11;543;2011-07-17 00:00:00 UTC;2011
18.07.11;548;2011-07-18 00:00:00 UTC;2011
19.07.11;536;2011-07-19 00:00:00 UTC;2011
20.07.11;505;2011-07-20 00:00:00 UTC;2011
21.07.11;483;2011-07-21 00:00:00 UTC;2011
22.07.11;477;2011-07-22 00:00:00 UTC;2011
23.07.11;476;2011-07-23 00:00:00 UTC;2011
24.07.11;481;2011-07-24 00:00:00 UTC;2011
25.07.11;489;2011-07-25 00:00:00 UTC;2011
26.07.11;532;2011-07-26 00:00:00 UTC;2011
27.07.11;625;2011-07-27 00:00:00 UTC;2011
28.07.11;742;2011-07-28 00:00:00 UTC;2011
29.07.11;813;2011-07-29 00:00:00 UTC;2011
30.07.11;829;2011-07-30 00:00:00 UTC;2011
31.07.11;801;2011-07-31 00:00:00 UTC;2011
01.08.11;762;2011-08-01 00:00:00 UTC;2011
02.08.11;729;2011-08-02 00:00:00 UTC;2011
03.08.11;716;2011-08-03 00:00:00 UTC;2011
04.08.11;757;2011-08-04 00:00:00 UTC;2011
05.08.11;824;2011-08-05 00:00:00 UTC;2011
06.08.11;850;2011-08-06 00:00:00 UTC;2011
07.08.11;853;2011-08-07 00:00:00 UTC;2011
08.08.11;833;2011-08-08 00:00:00 UTC;2011
09.08.11;809;2011-08-09 00:00:00 UTC;2011
10.08.11;790;2011-08-10 00:00:00 UTC;2011
11.08.11;778;2011-08-11 00:00:00 UTC;2011
12.08.11;769;2011-08-12 00:00:00 UTC;2011
13.08.11;760;2011-08-13 00:00:00 UTC;2011
14.08.11;749;2011-08-14 00:00:00 UTC;2011
15.08.11;738;2011-08-15 00:00:00 UTC;2011
16.08.11;724;2011-08-16 00:00:00 UTC;2011
17.08.11;715;2011-08-17 00:00:00 UTC;2011
18.08.11;705;2011-08-18 00:00:00 UTC;2011
19.08.11;700;2011-08-19 00:00:00 UTC;2011
20.08.11;689;2011-08-20 00:00:00 UTC;2011
21.08.11;678;2011-08-21 00:00:00 UTC;2011
22.08.11;671;2011-08-22 00:00:00 UTC;2011
23.08.11;672;2011-08-23 00:00:00 UTC;2011
24.08.11;681;2011-08-24 00:00:00 UTC;2011
25.08.11;690;2011-08-25 00:00:00 UTC;2011
26.08.11;688;2011-08-26 00:00:00 UTC;2011
27.08.11;684;2011-08-27 00:00:00 UTC;2011
28.08.11;679;2011-08-28 00:00:00 UTC;2011
29.08.11;673;2011-08-29 00:00:00 UTC;2011
30.08.11;662;2011-08-30 00:00:00 UTC;2011
31.08.11;653;2011-08-31 00:00:00 UTC;2011
01.09.11;655;2011-09-01 00:00:00 UTC;2011
02.09.11;656;2011-09-02 00:00:00 UTC;2011
03.09.11;644;2011-09-03 00:00:00 UTC;2011
04.09.11;627;2011-09-04 00:00:00 UTC;2011
05.09.11;613;2011-09-05 00:00:00 UTC;2011
06.09.11;600;2011-09-06 00:00:00 UTC;2011
07.09.11;594;2011-09-07 00:00:00 UTC;2011
08.09.11;592;2011-09-08 00:00:00 UTC;2011
09.09.11;595;2011-09-09 00:00:00 UTC;2011
10.09.11;602;2011-09-10 00:00:00 UTC;2011
11.09.11;610;2011-09-11 00:00:00 UTC;2011
12.09.11;618;2011-09-12 00:00:00 UTC;2011
13.09.11;640;2011-09-13 00:00:00 UTC;2011
14.09.11;656;2011-09-14 00:00:00 UTC;2011
15.09.11;660;2011-09-15 00:00:00 UTC;2011
16.09.11;658;2011-09-16 00:00:00 UTC;2011
17.09.11;649;2011-09-17 00:00:00 UTC;2011
18.09.11;632;2011-09-18 00:00:00 UTC;2011
19.09.11;614;2011-09-19 00:00:00 UTC;2011
20.09.11;602;2011-09-20 00:00:00 UTC;2011
21.09.11;597;2011-09-21 00:00:00 UTC;2011
22.09.11;594;2011-09-22 00:00:00 UTC;2011
23.09.11;600;2011-09-23 00:00:00 UTC;2011
24.09.11;613;2011-09-24 00:00:00 UTC;2011
25.09.11;617;2011-09-25 00:00:00 UTC;2011
26.09.11;615;2011-09-26 00:00:00 UTC;2011
27.09.11;606;2011-09-27 00:00:00 UTC;2011
28.09.11;597;2011-09-28 00:00:00 UTC;2011
29.09.11;581;2011-09-29 00:00:00 UTC;2011
30.09.11;562;2011-09-30 00:00:00 UTC;2011
01.10.11;548;2011-10-01 00:00:00 UTC;2011
02.10.11;535;2011-10-02 00:00:00 UTC;2011
03.10.11;512;2011-10-03 00:00:00 UTC;2011
04.10.11;488;2011-10-04 00:00:00 UTC;2011
05.10.11;471;2011-10-05 00:00:00 UTC;2011
06.10.11;464;2011-10-06 00:00:00 UTC;2011
07.10.11;458;2011-10-07 00:00:00 UTC;2011
08.10.11;449;2011-10-08 00:00:00 UTC;2011
09.10.11;441;2011-10-09 00:00:00 UTC;2011
10.10.11;429;2011-10-10 00:00:00 UTC;2011
11.10.11;429;2011-10-11 00:00:00 UTC;2011
12.10.11;467;2011-10-12 00:00:00 UTC;2011
13.10.11;493;2011-10-13 00:00:00 UTC;2011
14.10.11;514;2011-10-14 00:00:00 UTC;2011
15.10.11;526;2011-10-15 00:00:00 UTC;2011
16.10.11;542;2011-10-16 00:00:00 UTC;2011
17.10.11;572;2011-10-17 00:00:00 UTC;2011
18.10.11;610;2011-10-18 00:00:00 UTC;2011
19.10.11;637;2011-10-19 00:00:00 UTC;2011
20.10.11;651;2011-10-20 00:00:00 UTC;2011
21.10.11;649;2011-10-21 00:00:00 UTC;2011
22.10.11;639;2011-10-22 00:00:00 UTC;2011
23.10.11;630;2011-10-23 00:00:00 UTC;2011
24.10.11;617;2011-10-24 00:00:00 UTC;2011
25.10.11;603;2011-10-25 00:00:00 UTC;2011
26.10.11;591;2011-10-26 00:00:00 UTC;2011
27.10.11;586;2011-10-27 00:00:00 UTC;2011
28.10.11;589;2011-10-28 00:00:00 UTC;2011
29.10.11;582;2011-10-29 00:00:00 UTC;2011
30.10.11;565;2011-10-30 00:00:00 UTC;2011
31.10.11;548;2011-10-31 00:00:00 UTC;2011
01.11.11;535;2011-11-01 00:00:00 UTC;2011
02.11.11;527;2011-11-02 00:00:00 UTC;2011
03.11.11;524;2011-11-03 00:00:00 UTC;2011
04.11.11;521;2011-11-04 00:00:00 UTC;2011
05.11.11;518;2011-11-05 00:00:00 UTC;2011
06.11.11;505;2011-11-06 00:00:00 UTC;2011
07.11.11;497;2011-11-07 00:00:00 UTC;2011
08.11.11;495;2011-11-08 00:00:00 UTC;2011
09.11.11;491;2011-11-09 00:00:00 UTC;2011
10.11.11;480;2011-11-10 00:00:00 UTC;2011
11.11.11;476;2011-11-11 00:00:00 UTC;2011
12.11.11;466;2011-11-12 00:00:00 UTC;2011
13.11.11;454;2011-11-13 00:00:00 UTC;2011
14.11.11;447;2011-11-14 00:00:00 UTC;2011
15.11.11;439;2011-11-15 00:00:00 UTC;2011
16.11.11;430;2011-11-16 00:00:00 UTC;2011
17.11.11;419;2011-11-17 00:00:00 UTC;2011
18.11.11;415;2011-11-18 00:00:00 UTC;2011
19.11.11;411;2011-11-19 00:00:00 UTC;2011
20.11.11;411;2011-11-20 00:00:00 UTC;2011
21.11.11;416;2011-11-21 00:00:00 UTC;2011
22.11.11;415;2011-11-22 00:00:00 UTC;2011
23.11.11;413;2011-11-23 00:00:00 UTC;2011
24.11.11;410;2011-11-24 00:00:00 UTC;2011
25.11.11;400;2011-11-25 00:00:00 UTC;2011
26.11.11;378;2011-11-26 00:00:00 UTC;2011
27.11.11;371;2011-11-27 00:00:00 UTC;2011
28.11.11;379;2011-11-28 00:00:00 UTC;2011
29.11.11;373;2011-11-29 00:00:00 UTC;2011
30.11.11;371;2011-11-30 00:00:00 UTC;2011
01.12.11;368;2011-12-01 00:00:00 UTC;2011
02.12.11;374;2011-12-02 00:00:00 UTC;2011
03.12.11;380;2011-12-03 00:00:00 UTC;2011
04.12.11;388;2011-12-04 00:00:00 UTC;2011
05.12.11;389;2011-12-05 00:00:00 UTC;2011
06.12.11;387;2011-12-06 00:00:00 UTC;2011
07.12.11;387;2011-12-07 00:00:00 UTC;2011
08.12.11;398;2011-12-08 00:00:00 UTC;2011
09.12.11;411;2011-12-09 00:00:00 UTC;2011
10.12.11;444;2011-12-10 00:00:00 UTC;2011
11.12.11;479;2011-12-11 00:00:00 UTC;2011
12.12.11;507;2011-12-12 00:00:00 UTC;2011
13.12.11;535;2011-12-13 00:00:00 UTC;2011
14.12.11;557;2011-12-14 00:00:00 UTC;2011
15.12.11;569;2011-12-15 00:00:00 UTC;2011
16.12.11;575;2011-12-16 00:00:00 UTC;2011
17.12.11;589;2011-12-17 00:00:00 UTC;2011
18.12.11;613;2011-12-18 00:00:00 UTC;2011
19.12.11;630;2011-12-19 00:00:00 UTC;2011
20.12.11;647;2011-12-20 00:00:00 UTC;2011
21.12.11;668;2011-12-21 00:00:00 UTC;2011
22.12.11;694;2011-12-22 00:00:00 UTC;2011
23.12.11;715;2011-12-23 00:00:00 UTC;2011
24.12.11;741;2011-12-24 00:00:00 UTC;2011
25.12.11;764;2011-12-25 00:00:00 UTC;2011
26.12.11;769;2011-12-26 00:00:00 UTC;2011
27.12.11;765;2011-12-27 00:00:00 UTC;2011
28.12.11;764;2011-12-28 00:00:00 UTC;2011
29.12.11;774;2011-12-29 00:00:00 UTC;2011
30.12.11;797;2011-12-30 00:00:00 UTC;2011
31.12.11;811;2011-12-31 00:00:00 UTC;2011
01.01.12;821;2012-01-01 00:00:00 UTC;2012
02.01.12;834;2012-01-02 00:00:00 UTC;2012
03.01.12;849;2012-01-03 00:00:00 UTC;2012
04.01.12;868;2012-01-04 00:00:00 UTC;2012
05.01.12;893;2012-01-05 00:00:00 UTC;2012
06.01.12;925;2012-01-06 00:00:00 UTC;2012
07.01.12;960;2012-01-07 00:00:00 UTC;2012
08.01.12;995;2012-01-08 00:00:00 UTC;2012
09.01.12;1043;2012-01-09 00:00:00 UTC;2012
10.01.12;1106;2012-01-10 00:00:00 UTC;2012
11.01.12;1160;2012-01-11 00:00:00 UTC;2012
12.01.12;1208;2012-01-12 00:00:00 UTC;2012
13.01.12;1259;2012-01-13 00:00:00 UTC;2012
14.01.12;1305;2012-01-14 00:00:00 UTC;2012
15.01.12;1340;2012-01-15 00:00:00 UTC;2012
16.01.12;1360;2012-01-16 00:00:00 UTC;2012
17.01.12;1369;2012-01-17 00:00:00 UTC;2012
18.01.12;1371;2012-01-18 00:00:00 UTC;2012
19.01.12;1363;2012-01-19 00:00:00 UTC;2012
20.01.12;1352;2012-01-20 00:00:00 UTC;2012
21.01.12;1328;2012-01-21 00:00:00 UTC;2012
22.01.12;1296;2012-01-22 00:00:00 UTC;2012
23.01.12;1278;2012-01-23 00:00:00 UTC;2012
24.01.12;1298;2012-01-24 00:00:00 UTC;2012
25.01.12;1357;2012-01-25 00:00:00 UTC;2012
26.01.12;1432;2012-01-26 00:00:00 UTC;2012
27.01.12;1514;2012-01-27 00:00:00 UTC;2012
28.01.12;1603;2012-01-28 00:00:00 UTC;2012
29.01.12;1698;2012-01-29 00:00:00 UTC;2012
30.01.12;1774;2012-01-30 00:00:00 UTC;2012
31.01.12;1799;2012-01-31 00:00:00 UTC;2012
01.02.12;1780;2012-02-01 00:00:00 UTC;2012
02.02.12;1730;2012-02-02 00:00:00 UTC;2012
03.02.12;1650;2012-02-03 00:00:00 UTC;2012
04.02.12;1550;2012-02-04 00:00:00 UTC;2012
05.02.12;1430;2012-02-05 00:00:00 UTC;2012
06.02.12;1270;2012-02-06 00:00:00 UTC;2012
07.02.12;1090;2012-02-07 00:00:00 UTC;2012
08.02.12;968;2012-02-08 00:00:00 UTC;2012
09.02.12;891;2012-02-09 00:00:00 UTC;2012
10.02.12;823;2012-02-10 00:00:00 UTC;2012
11.02.12;785;2012-02-11 00:00:00 UTC;2012
12.02.12;777;2012-02-12 00:00:00 UTC;2012
13.02.12;766;2012-02-13 00:00:00 UTC;2012
14.02.12;758;2012-02-14 00:00:00 UTC;2012
15.02.12;756;2012-02-15 00:00:00 UTC;2012
16.02.12;739;2012-02-16 00:00:00 UTC;2012
17.02.12;737;2012-02-17 00:00:00 UTC;2012
18.02.12;753;2012-02-18 00:00:00 UTC;2012
19.02.12;792;2012-02-19 00:00:00 UTC;2012
20.02.12;829;2012-02-20 00:00:00 UTC;2012
21.02.12;858;2012-02-21 00:00:00 UTC;2012
22.02.12;896;2012-02-22 00:00:00 UTC;2012
23.02.12;969;2012-02-23 00:00:00 UTC;2012
24.02.12;1050;2012-02-24 00:00:00 UTC;2012
25.02.12;1090;2012-02-25 00:00:00 UTC;2012
26.02.12;1100;2012-02-26 00:00:00 UTC;2012
27.02.12;1100;2012-02-27 00:00:00 UTC;2012
28.02.12;1100;2012-02-28 00:00:00 UTC;2012
29.02.12;1130;2012-02-29 00:00:00 UTC;2012
01.03.12;1180;2012-03-01 00:00:00 UTC;2012
02.03.12;1250;2012-03-02 00:00:00 UTC;2012
03.03.12;1330;2012-03-03 00:00:00 UTC;2012
04.03.12;1400;2012-03-04 00:00:00 UTC;2012
05.03.12;1450;2012-03-05 00:00:00 UTC;2012
06.03.12;1490;2012-03-06 00:00:00 UTC;2012
07.03.12;1550;2012-03-07 00:00:00 UTC;2012
08.03.12;1610;2012-03-08 00:00:00 UTC;2012
09.03.12;1680;2012-03-09 00:00:00 UTC;2012
10.03.12;1710;2012-03-10 00:00:00 UTC;2012
11.03.12;1670;2012-03-11 00:00:00 UTC;2012
12.03.12;1590;2012-03-12 00:00:00 UTC;2012
13.03.12;1480;2012-03-13 00:00:00 UTC;2012
14.03.12;1380;2012-03-14 00:00:00 UTC;2012
15.03.12;1300;2012-03-15 00:00:00 UTC;2012
16.03.12;1230;2012-03-16 00:00:00 UTC;2012
17.03.12;1190;2012-03-17 00:00:00 UTC;2012
18.03.12;1160;2012-03-18 00:00:00 UTC;2012
19.03.12;1160;2012-03-19 00:00:00 UTC;2012
20.03.12;1160;2012-03-20 00:00:00 UTC;2012
21.03.12;1140;2012-03-21 00:00:00 UTC;2012
22.03.12;1120;2012-03-22 00:00:00 UTC;2012
23.03.12;1100;2012-03-23 00:00:00 UTC;2012
24.03.12;1090;2012-03-24 00:00:00 UTC;2012
25.03.12;1070;2012-03-25 00:00:00 UTC;2012
26.03.12;1050;2012-03-26 00:00:00 UTC;2012
27.03.12;1010;2012-03-27 00:00:00 UTC;2012
28.03.12;965;2012-03-28 00:00:00 UTC;2012
29.03.12;912;2012-03-29 00:00:00 UTC;2012
30.03.12;864;2012-03-30 00:00:00 UTC;2012
31.03.12;826;2012-03-31 00:00:00 UTC;2012
01.04.12;799;2012-04-01 00:00:00 UTC;2012
02.04.12;773;2012-04-02 00:00:00 UTC;2012
03.04.12;757;2012-04-03 00:00:00 UTC;2012
04.04.12;749;2012-04-04 00:00:00 UTC;2012
05.04.12;756;2012-04-05 00:00:00 UTC;2012
06.04.12;766;2012-04-06 00:00:00 UTC;2012
07.04.12;774;2012-04-07 00:00:00 UTC;2012
08.04.12;762;2012-04-08 00:00:00 UTC;2012
09.04.12;737;2012-04-09 00:00:00 UTC;2012
10.04.12;714;2012-04-10 00:00:00 UTC;2012
11.04.12;691;2012-04-11 00:00:00 UTC;2012
12.04.12;678;2012-04-12 00:00:00 UTC;2012
